id,lon,lat
pt_ll_1406,26.56024,28.799999999999997
pt_ll_1407,26.31976,28.799999999999997
pt_ll_1408,26.49976,28.799999999999997
pt_ll_1409,26.8,29.52
pt_ll_1410,26.679759999999998,28.799999999999997
pt_ll_1411,27.039759999999998,29.52
pt_ll_1412,26.8,29.52
pt_ll_1413,27.280240000000003,29.52
pt_ll_1414,27.16,29.52
pt_ll_1415,27.52,30.24
pt_ll_1416,27.280240000000003,29.52
pt_ll_1417,27.280240000000003,29.52
pt_ll_1418,27.57976,30.24
pt_ll_1419,27.280240000000003,29.52
pt_ll_1420,27.640240000000002,30.24
pt_ll_1421,26.31976,28.799999999999997
pt_ll_1422,26.56024,28.799999999999997
pt_ll_1423,26.26,28.799999999999997
pt_ll_1424,26.62,28.799999999999997
pt_ll_1425,26.62,28.799999999999997
pt_ll_1426,27.39976,29.52
pt_ll_1427,27.52,30.24
pt_ll_1428,27.52,30.24
pt_ll_1429,27.7,30.24
pt_ll_1430,27.52,30.24
pt_ll_1431,27.75976,30.24
pt_ll_1432,27.88,30.24
pt_ll_1433,27.88,30.24
pt_ll_1434,19.36024,21.599999999999998
pt_ll_1435,20.32,23.04
pt_ll_1436,21.04,23.759999999999998
pt_ll_1437,21.76,24.48
pt_ll_1438,24.15976,26.64
pt_ll_1439,24.519759999999998,26.64
pt_ll_1440,24.879759999999997,27.36
pt_ll_1441,25.18,27.36
pt_ll_1442,25.59976,28.08
pt_ll_1443,25.59976,28.08
pt_ll_1444,25.72,28.08
pt_ll_1445,28.72024,30.959999999999997
pt_ll_1446,19.36024,21.599999999999998
pt_ll_1447,19.240000000000002,21.599999999999998
pt_ll_1448,18.88,21.599999999999998
pt_ll_1449,18.88,21.599999999999998
pt_ll_1450,19.06,21.599999999999998
pt_ll_1451,19.00024,21.599999999999998
pt_ll_1452,19.00024,21.599999999999998
pt_ll_1453,18.88,21.599999999999998
pt_ll_1454,18.88,21.599999999999998
pt_ll_1455,19.00024,21.599999999999998
pt_ll_1456,19.06,21.599999999999998
pt_ll_1457,19.00024,21.599999999999998
pt_ll_1458,19.06,21.599999999999998
pt_ll_1459,19.06,21.599999999999998
pt_ll_1460,19.00024,21.599999999999998
pt_ll_1461,19.240000000000002,21.599999999999998
pt_ll_1462,19.42,21.599999999999998
pt_ll_1463,19.6,22.32
pt_ll_1464,19.83976,22.32
pt_ll_1465,19.83976,22.32
pt_ll_1466,19.83976,22.32
pt_ll_1467,19.96,22.32
pt_ll_1468,19.83976,22.32
pt_ll_1469,19.96,22.32
pt_ll_1470,19.96,22.32
pt_ll_1471,19.96,22.32
pt_ll_1472,19.96,22.32
pt_ll_1473,19.83976,22.32
pt_ll_1474,19.96,22.32
pt_ll_1475,19.96,22.32
pt_ll_1476,19.83976,22.32
pt_ll_1477,19.96,22.32
pt_ll_1478,19.83976,22.32
pt_ll_1479,19.83976,22.32
pt_ll_1480,19.96,22.32
pt_ll_1481,19.78,22.32
pt_ll_1482,19.6,22.32
pt_ll_1483,19.06,21.599999999999998
pt_ll_1484,19.240000000000002,21.599999999999998
pt_ll_1485,19.11976,21.599999999999998
pt_ll_1486,19.6,22.32
pt_ll_1487,19.11976,21.599999999999998
pt_ll_1488,19.240000000000002,21.599999999999998
pt_ll_1489,19.11976,21.599999999999998
pt_ll_1490,19.42,21.599999999999998
pt_ll_1491,19.47976,21.599999999999998
pt_ll_1492,19.6,22.32
pt_ll_1493,19.83976,22.32
pt_ll_1494,19.240000000000002,21.599999999999998
pt_ll_1495,19.42,21.599999999999998
pt_ll_1496,19.6,22.32
pt_ll_1497,18.75976,20.88
pt_ll_1498,18.88,21.599999999999998
pt_ll_1499,19.00024,21.599999999999998
pt_ll_1500,18.88,21.599999999999998
pt_ll_1501,19.06,21.599999999999998
pt_ll_1502,19.11976,21.599999999999998
pt_ll_1503,19.11976,21.599999999999998
pt_ll_1504,19.240000000000002,21.599999999999998
pt_ll_1505,19.240000000000002,21.599999999999998
pt_ll_1506,19.240000000000002,21.599999999999998
pt_ll_1507,19.240000000000002,21.599999999999998
pt_ll_1508,19.240000000000002,21.599999999999998
pt_ll_1509,19.36024,21.599999999999998
pt_ll_1510,19.36024,21.599999999999998
pt_ll_1511,19.47976,21.599999999999998
pt_ll_1512,19.72024,22.32
pt_ll_1513,19.78,22.32
pt_ll_1514,19.96,22.32
pt_ll_1515,20.08024,22.32
pt_ll_1516,20.14,22.32
pt_ll_1517,20.32,23.04
pt_ll_1518,20.32,23.04
pt_ll_1519,20.379759999999997,23.04
pt_ll_1520,20.5,23.04
pt_ll_1521,20.68,23.04
pt_ll_1522,20.440240000000003,23.04
pt_ll_1523,20.260240000000003,22.32
pt_ll_1524,20.32,23.04
pt_ll_1525,20.199759999999998,22.32
pt_ll_1526,20.32,23.04
pt_ll_1527,20.14,22.32
pt_ll_1528,20.08024,22.32
pt_ll_1529,20.08024,22.32
pt_ll_1530,20.14,22.32
pt_ll_1531,20.14,22.32
pt_ll_1532,19.96,22.32
pt_ll_1533,19.96,22.32
pt_ll_1534,19.72024,22.32
pt_ll_1535,19.36024,21.599999999999998
pt_ll_1536,19.06,21.599999999999998
pt_ll_1537,19.6,22.32
pt_ll_1538,19.96,22.32
pt_ll_1539,19.240000000000002,21.599999999999998
pt_ll_1540,19.240000000000002,21.599999999999998
pt_ll_1541,19.78,22.32
pt_ll_1542,19.6,22.32
pt_ll_1543,19.240000000000002,21.599999999999998
pt_ll_1544,19.78,22.32
pt_ll_1545,19.240000000000002,21.599999999999998
pt_ll_1546,19.36024,21.599999999999998
pt_ll_1547,19.96,22.32
pt_ll_1548,19.96,22.32
pt_ll_1549,20.14,22.32
pt_ll_1550,20.260240000000003,22.32
pt_ll_1551,19.36024,21.599999999999998
pt_ll_1552,19.240000000000002,21.599999999999998
pt_ll_1553,18.7,20.88
pt_ll_5676,18.39976,20.88
pt_ll_1554,18.52,20.88
pt_ll_1555,18.88,21.599999999999998
pt_ll_1556,19.240000000000002,21.599999999999998
pt_ll_1557,21.04,23.759999999999998
pt_ll_1558,21.04,23.759999999999998
pt_ll_1559,25.84024,28.08
pt_ll_1560,25.480240000000002,28.08
pt_ll_1561,25.36,28.08
pt_ll_1562,25.23976,27.36
pt_ll_1563,25.0,27.36
pt_ll_1564,24.879759999999997,27.36
pt_ll_1565,24.64,27.36
pt_ll_1566,24.519759999999998,26.64
pt_ll_1567,24.46,26.64
pt_ll_1568,24.40024,26.64
pt_ll_1569,24.40024,26.64
pt_ll_1570,24.28,26.64
pt_ll_1571,24.15976,26.64
pt_ll_1572,24.1,26.64
pt_ll_1573,23.97976,26.64
pt_ll_1574,23.92,26.64
pt_ll_1575,23.92,26.64
pt_ll_1576,23.92,26.64
pt_ll_1577,23.92,26.64
pt_ll_1578,23.92,26.64
pt_ll_1579,23.92,26.64
pt_ll_5677,23.86024,25.919999999999998
pt_ll_1580,23.79976,25.919999999999998
pt_ll_1581,23.92,26.64
pt_ll_1582,24.04024,26.64
pt_ll_1583,24.15976,26.64
pt_ll_1584,24.28,26.64
pt_ll_1585,24.40024,26.64
pt_ll_1586,24.519759999999998,26.64
pt_ll_1587,24.699759999999998,27.36
pt_ll_1588,24.879759999999997,27.36
pt_ll_1589,25.0,27.36
pt_ll_1590,25.23976,27.36
pt_ll_1591,25.36,28.08
pt_ll_1592,25.54,28.08
pt_ll_1593,25.59976,28.08
pt_ll_1594,25.72,28.08
pt_ll_1595,25.84024,28.08
pt_ll_1596,25.95976,28.08
pt_ll_1597,26.08,28.799999999999997
pt_ll_1598,25.9,28.08
pt_ll_1599,25.9,28.08
pt_ll_1600,25.95976,28.08
pt_ll_5166,25.84024,28.08
pt_ll_1601,25.72,28.08
pt_ll_1602,25.66024,28.08
pt_ll_1603,25.72,28.08
pt_ll_1604,25.66024,28.08
pt_ll_1605,25.77976,28.08
pt_ll_1606,25.72,28.08
pt_ll_1607,25.72,28.08
pt_ll_1608,25.72,28.08
pt_ll_5167,25.72,28.08
pt_ll_1609,25.36,28.08
pt_ll_1610,24.40024,26.64
pt_ll_1611,24.879759999999997,27.36
pt_ll_1612,25.36,28.08
pt_ll_1613,25.0,27.36
pt_ll_1614,25.23976,27.36
pt_ll_1615,24.519759999999998,26.64
pt_ll_1616,25.0,27.36
pt_ll_1617,25.23976,27.36
pt_ll_1618,25.66024,28.08
pt_ll_1619,24.82,27.36
pt_ll_1620,24.40024,26.64
pt_ll_1621,25.0,27.36
pt_ll_5168,25.18,27.36
pt_ll_1622,25.36,28.08
pt_ll_1623,24.519759999999998,26.64
pt_ll_5678,24.879759999999997,27.36
pt_ll_1624,25.23976,27.36
pt_ll_1625,24.15976,26.64
pt_ll_1626,24.40024,26.64
pt_ll_1627,24.699759999999998,27.36
pt_ll_1628,25.54,28.08
pt_ll_1629,25.120240000000003,27.36
pt_ll_1630,24.879759999999997,27.36
pt_ll_1631,25.36,28.08
pt_ll_1632,24.879759999999997,27.36
pt_ll_1633,25.120240000000003,27.36
pt_ll_1634,25.54,28.08
pt_ll_1635,24.1,26.64
pt_ll_1636,24.28,26.64
pt_ll_1637,24.64,27.36
pt_ll_1638,25.0,27.36
pt_ll_1639,25.66024,28.08
pt_ll_1640,23.97976,26.64
pt_ll_1641,24.28,26.64
pt_ll_1642,24.46,26.64
pt_ll_1643,24.76024,27.36
pt_ll_1644,25.120240000000003,27.36
pt_ll_1645,25.36,28.08
pt_ll_1646,25.84024,28.08
pt_ll_1647,25.84024,28.08
pt_ll_1648,25.72,28.08
pt_ll_1649,24.1,26.64
pt_ll_1650,25.36,28.08
pt_ll_1651,25.59976,28.08
pt_ll_1652,24.879759999999997,27.36
pt_ll_1653,25.0,27.36
pt_ll_1654,25.23976,27.36
pt_ll_1655,25.36,28.08
pt_ll_1656,25.480240000000002,28.08
pt_ll_1657,25.72,28.08
pt_ll_1658,24.28,26.64
pt_ll_5679,23.38,25.919999999999998
pt_ll_1659,23.2,25.919999999999998
pt_ll_1660,23.38,25.919999999999998
pt_ll_1661,23.2,25.919999999999998
pt_ll_1662,23.56,25.919999999999998
pt_ll_1663,23.92,26.64
pt_ll_1664,33.28,36.0
pt_ll_1665,35.44,38.16
pt_ll_1666,37.6,40.32
pt_ll_1667,39.4,41.76
pt_ll_1668,41.92,44.64
pt_ll_1669,43.36,46.08
pt_ll_1670,30.4,33.12
pt_ll_1671,38.68,41.04
pt_ll_1672,39.04,41.76
pt_ll_1673,39.4,41.76
pt_ll_1674,39.76,42.48
pt_ll_1675,38.91976,41.04
pt_ll_1676,40.3,42.48
pt_ll_1677,40.3,42.48
pt_ll_1678,40.12,42.48
pt_ll_1679,39.999759999999995,42.48
pt_ll_1680,40.24024,42.48
pt_ll_1681,40.71976,43.199999999999996
pt_ll_5169,40.839999999999996,43.199999999999996
pt_ll_1682,40.839999999999996,43.199999999999996
pt_ll_1683,40.71976,43.199999999999996
pt_ll_1684,40.48,43.199999999999996
pt_ll_1685,40.71976,43.199999999999996
pt_ll_1686,40.839999999999996,43.199999999999996
pt_ll_1687,41.2,43.92
pt_ll_1688,42.28,44.64
pt_ll_1689,42.64,45.36
pt_ll_1690,42.28,44.64
pt_ll_1691,42.40024,44.64
pt_ll_1692,42.64,45.36
pt_ll_1693,43.0,45.36
pt_ll_1694,43.72,46.08
pt_ll_1695,44.08,46.8
pt_ll_1696,45.03976,47.519999999999996
pt_ll_1697,45.519999999999996,48.239999999999995
pt_ll_1698,49.47999999999999,51.839999999999996
pt_ll_1699,43.36,46.08
pt_ll_1700,43.36,46.08
pt_ll_1701,34.0,36.72
pt_ll_1702,36.88,39.6
pt_ll_1703,39.04,41.76
pt_ll_1704,42.28,44.64
pt_ll_1705,30.4,33.12
pt_ll_1706,31.479999999999997,33.839999999999996
pt_ll_1707,42.64,45.36
pt_ll_1708,35.8,38.16
pt_ll_1709,34.72,37.44
pt_ll_5680,35.44,38.16
pt_ll_1710,32.92,35.28
pt_ll_1711,42.64,45.36
pt_ll_1712,46.239999999999995,48.96
pt_ll_1713,45.519999999999996,48.239999999999995
pt_ll_1714,40.12,42.48
pt_ll_1715,39.4,41.76
pt_ll_1716,39.4,41.76
pt_ll_1717,39.4,41.76
pt_ll_1718,39.4,41.76
pt_ll_1719,39.4,41.76
pt_ll_1720,37.6,40.32
pt_ll_1721,37.6,40.32
pt_ll_1722,37.6,40.32
pt_ll_1723,38.32,41.04
pt_ll_1724,37.96,40.32
pt_ll_1725,38.32,41.04
pt_ll_1726,38.32,41.04
pt_ll_1727,36.16,38.879999999999995
pt_ll_1728,36.88,39.6
pt_ll_1729,37.6,40.32
pt_ll_1730,32.92,35.28
pt_ll_1731,34.0,36.72
pt_ll_1732,35.08,37.44
pt_ll_1733,35.8,38.16
pt_ll_1734,36.03976,38.16
pt_ll_1735,45.16,47.519999999999996
pt_ll_1736,41.019999999999996,43.199999999999996
pt_ll_1737,41.019999999999996,43.199999999999996
pt_ll_1738,41.2,43.92
pt_ll_1739,40.96024,43.199999999999996
pt_ll_1740,41.2,43.92
pt_ll_1741,41.38,43.92
pt_ll_1742,41.92,44.64
pt_ll_1743,41.92,44.64
pt_ll_1744,42.28,44.64
pt_ll_1745,42.64,45.36
pt_ll_1746,42.760239999999996,45.36
pt_ll_1747,42.87975999999999,45.36
pt_ll_1748,43.17999999999999,45.36
pt_ll_1749,43.0,45.36
pt_ll_1750,43.36,46.08
pt_ll_1751,43.36,46.08
pt_ll_1752,43.17999999999999,45.36
pt_ll_1753,42.64,45.36
pt_ll_1754,41.92,44.64
pt_ll_1755,40.96024,43.199999999999996
pt_ll_1756,42.15975999999999,44.64
pt_ll_1757,42.64,45.36
pt_ll_1758,41.56,43.92
pt_ll_1759,41.92,44.64
pt_ll_1760,41.79976,43.92
pt_ll_1761,42.51975999999999,44.64
pt_ll_1762,42.87975999999999,45.36
pt_ll_1763,41.38,43.92
pt_ll_1764,41.56,43.92
pt_ll_1765,42.099999999999994,44.64
pt_ll_1766,42.40024,44.64
pt_ll_1767,41.74,43.92
pt_ll_1768,42.15975999999999,44.64
pt_ll_5802,30.4,33.12
pt_ll_5803,30.4,33.12
pt_ll_1769,28.42,30.959999999999997
pt_ll_1770,28.72024,30.959999999999997
pt_ll_1771,28.72024,30.959999999999997
pt_ll_1772,29.08024,31.68
pt_ll_1773,28.6,30.959999999999997
pt_ll_1774,28.96,31.68
pt_ll_1775,29.440240000000003,31.68
pt_ll_1776,29.68,32.4
pt_ll_1777,35.44,38.16
pt_ll_5804,31.35976,33.839999999999996
pt_ll_5805,32.56,35.28
pt_ll_5806,32.92,35.28
pt_ll_1778,33.46,36.0
pt_ll_1779,34.0,36.72
pt_ll_1780,36.39976,38.879999999999995
pt_ll_1781,35.44,38.16
pt_ll_1782,30.759999999999998,33.12
pt_ll_1783,31.35976,33.839999999999996
pt_ll_1784,32.56,35.28
pt_ll_1785,33.76024,36.0
pt_ll_1786,34.9,37.44
pt_ll_1787,35.44,38.16
pt_ll_1788,35.67976,38.16
pt_ll_1789,35.98,38.16
pt_ll_1790,31.479999999999997,33.839999999999996
pt_ll_1791,32.56,35.28
pt_ll_1792,32.56,35.28
pt_ll_1793,32.74,35.28
pt_ll_1794,33.64,36.0
pt_ll_1795,34.36,36.72
pt_ll_1796,34.9,37.44
pt_ll_1797,35.56024,38.16
pt_ll_1798,32.92,35.28
pt_ll_1799,30.04,32.4
pt_ll_1800,31.840000000000003,34.56
pt_ll_1801,32.74,35.28
pt_ll_1802,32.92,35.28
pt_ll_1803,34.36,36.72
pt_ll_1804,34.599759999999996,36.72
pt_ll_1805,34.18,36.72
pt_ll_1806,35.20024,37.44
pt_ll_1807,35.44,38.16
pt_ll_1808,30.16024,32.4
pt_ll_1809,30.58,33.12
pt_ll_1810,30.759999999999998,33.12
pt_ll_1811,32.2,34.56
pt_ll_1812,31.71976,33.839999999999996
pt_ll_1813,32.92,35.28
pt_ll_1814,35.26,37.44
pt_ll_1815,34.72,37.44
pt_ll_1816,30.88024,33.12
pt_ll_1817,30.88024,33.12
pt_ll_1818,31.299999999999997,33.839999999999996
pt_ll_1819,31.840000000000003,34.56
pt_ll_1820,31.659999999999997,33.839999999999996
pt_ll_1821,32.92,35.28
pt_ll_1822,32.56,35.28
pt_ll_1823,33.64,36.0
pt_ll_1824,33.28,36.0
pt_ll_1825,34.36,36.72
pt_ll_5807,32.56,35.28
pt_ll_1826,33.28,36.0
pt_ll_5170,32.92,35.28
pt_ll_1827,30.04,32.4
pt_ll_1828,30.4,33.12
pt_ll_1829,30.759999999999998,33.12
pt_ll_1830,31.119999999999997,33.839999999999996
pt_ll_1831,31.299999999999997,33.839999999999996
pt_ll_1832,31.840000000000003,34.56
pt_ll_5681,32.56,35.28
pt_ll_1833,30.939999999999998,33.12
pt_ll_1834,31.479999999999997,33.839999999999996
pt_ll_1835,31.840000000000003,34.56
pt_ll_1836,32.56,35.28
pt_ll_1837,31.35976,33.839999999999996
pt_ll_1838,31.479999999999997,33.839999999999996
pt_ll_1839,32.2,34.56
pt_ll_1840,32.2,34.56
pt_ll_5808,36.88,39.6
pt_ll_1841,35.44,38.16
pt_ll_5809,36.75976,38.879999999999995
pt_ll_5810,37.11976,39.6
pt_ll_5811,37.6,40.32
pt_ll_1842,36.88,39.6
pt_ll_5682,37.24,39.6
pt_ll_5683,37.36024,39.6
pt_ll_5684,37.78,40.32
pt_ll_5685,37.11976,39.6
pt_ll_5686,37.83976,40.32
pt_ll_1843,37.36024,39.6
pt_ll_5687,37.720240000000004,40.32
pt_ll_1844,37.6,40.32
pt_ll_1845,37.78,40.32
pt_ll_5688,37.78,40.32
pt_ll_5812,36.88,39.6
pt_ll_1846,37.83976,40.32
pt_ll_1847,37.36024,39.6
pt_ll_1848,36.88,39.6
pt_ll_1849,36.64024,38.879999999999995
pt_ll_1850,36.39976,38.879999999999995
pt_ll_5689,36.88,39.6
pt_ll_1851,36.75976,38.879999999999995
pt_ll_1852,36.7,38.879999999999995
pt_ll_1853,36.88,39.6
pt_ll_1854,33.28,36.0
pt_ll_1855,34.0,36.72
pt_ll_1856,34.23976,36.72
pt_ll_1857,34.72,37.44
pt_ll_1858,34.959759999999996,37.44
pt_ll_1859,35.20024,37.44
pt_ll_1860,35.62,38.16
pt_ll_1861,35.8,38.16
pt_ll_1862,36.16,38.879999999999995
pt_ll_1863,36.39976,38.879999999999995
pt_ll_1864,36.28024,38.879999999999995
pt_ll_1865,36.16,38.879999999999995
pt_ll_1866,35.56024,38.16
pt_ll_1867,36.64024,38.879999999999995
pt_ll_1868,36.88,39.6
pt_ll_1869,35.44,38.16
pt_ll_1870,36.88,39.6
pt_ll_5690,38.68,41.04
pt_ll_1871,38.32,41.04
pt_ll_1872,38.08024,40.32
pt_ll_1873,37.83976,40.32
pt_ll_1874,37.78,40.32
pt_ll_1875,37.6,40.32
pt_ll_1876,36.64024,38.879999999999995
pt_ll_1877,36.39976,38.879999999999995
pt_ll_1878,36.16,38.879999999999995
pt_ll_1879,37.83976,40.32
pt_ll_1880,37.6,40.32
pt_ll_1881,37.6,40.32
pt_ll_5813,38.5,41.04
pt_ll_5814,38.68,41.04
pt_ll_1882,32.56,35.28
pt_ll_5691,34.54,36.72
pt_ll_1883,34.84024,37.44
pt_ll_1884,35.20024,37.44
pt_ll_5692,35.44,38.16
pt_ll_1885,35.56024,38.16
pt_ll_1886,35.8,38.16
pt_ll_5693,36.03976,38.16
pt_ll_1887,36.39976,38.879999999999995
pt_ll_1888,36.88,39.6
pt_ll_1889,36.7,38.879999999999995
pt_ll_1890,36.75976,38.879999999999995
pt_ll_1891,36.88,39.6
pt_ll_1892,37.00024,39.6
pt_ll_1893,37.36024,39.6
pt_ll_1894,37.11976,39.6
pt_ll_1895,37.24,39.6
pt_ll_1896,37.24,39.6
pt_ll_1897,37.6,40.32
pt_ll_1898,37.24,39.6
pt_ll_1899,37.24,39.6
pt_ll_1900,36.88,39.6
pt_ll_1901,36.75976,38.879999999999995
pt_ll_1902,36.75976,38.879999999999995
pt_ll_1903,36.75976,38.879999999999995
pt_ll_1904,36.75976,38.879999999999995
pt_ll_1905,36.52,38.879999999999995
pt_ll_5694,35.08,37.44
pt_ll_1906,34.23976,36.72
pt_ll_1907,34.72,37.44
pt_ll_1908,35.08,37.44
pt_ll_1909,35.20024,37.44
pt_ll_1910,35.67976,38.16
pt_ll_1911,36.39976,38.879999999999995
pt_ll_1912,36.39976,38.879999999999995
pt_ll_1913,36.16,38.879999999999995
pt_ll_1914,36.75976,38.879999999999995
pt_ll_1915,33.400240000000004,36.0
pt_ll_1916,34.48024,36.72
pt_ll_1917,35.08,37.44
pt_ll_1918,35.62,38.16
pt_ll_1919,36.52,38.879999999999995
pt_ll_1920,36.75976,38.879999999999995
pt_ll_1921,36.52,38.879999999999995
pt_ll_1922,33.28,36.0
pt_ll_1923,34.54,36.72
pt_ll_1924,34.23976,36.72
pt_ll_1925,34.72,37.44
pt_ll_1926,35.44,38.16
pt_ll_1927,35.92024,38.16
pt_ll_1928,36.52,38.879999999999995
pt_ll_1929,35.319759999999995,37.44
pt_ll_1930,35.49976,38.16
pt_ll_1931,35.85976,38.16
pt_ll_1932,36.16,38.879999999999995
pt_ll_1933,36.39976,38.879999999999995
pt_ll_1934,36.28024,38.879999999999995
pt_ll_1935,37.83976,40.32
pt_ll_1936,37.24,39.6
pt_ll_1937,34.54,36.72
pt_ll_1938,35.08,37.44
pt_ll_1939,35.67976,38.16
pt_ll_1940,36.88,39.6
pt_ll_5695,36.16,38.879999999999995
pt_ll_1941,36.52,38.879999999999995
pt_ll_1942,36.52,38.879999999999995
pt_ll_1943,36.64024,38.879999999999995
pt_ll_1944,36.82024,38.879999999999995
pt_ll_1945,36.82024,38.879999999999995
pt_ll_1946,36.88,39.6
pt_ll_1947,29.68,32.4
pt_ll_1948,29.68,32.4
pt_ll_1949,29.739759999999997,32.4
pt_ll_1950,29.739759999999997,32.4
pt_ll_1951,29.68,32.4
pt_ll_1952,29.559759999999997,31.68
pt_ll_1953,29.68,32.4
pt_ll_1954,29.620240000000003,31.68
pt_ll_1955,29.68,32.4
pt_ll_5696,32.56,35.28
pt_ll_1956,31.60024,33.839999999999996
pt_ll_5697,34.0,36.72
pt_ll_1957,33.64,36.0
pt_ll_1958,34.54,36.72
pt_ll_1959,34.18,36.72
pt_ll_1960,33.87976,36.0
pt_ll_1961,33.46,36.0
pt_ll_1962,33.400240000000004,36.0
pt_ll_1963,33.51976,36.0
pt_ll_1964,33.76024,36.0
pt_ll_1965,34.0,36.72
pt_ll_1966,34.18,36.72
pt_ll_1967,34.12024,36.72
pt_ll_1968,34.12024,36.72
pt_ll_5698,33.94024,36.0
pt_ll_1969,33.76024,36.0
pt_ll_1970,33.64,36.0
pt_ll_1971,34.18,36.72
pt_ll_1972,34.18,36.72
pt_ll_1973,33.82,36.0
pt_ll_5699,33.76024,36.0
pt_ll_5700,34.0,36.72
pt_ll_1974,34.18,36.72
pt_ll_1975,34.05976,36.72
pt_ll_1976,33.76024,36.0
pt_ll_1977,33.64,36.0
pt_ll_1978,33.15976,35.28
pt_ll_1979,33.1,35.28
pt_ll_1980,33.040240000000004,35.28
pt_ll_1981,32.92,35.28
pt_ll_1982,33.040240000000004,35.28
pt_ll_1983,33.15976,35.28
pt_ll_1984,33.28,36.0
pt_ll_1985,33.400240000000004,36.0
pt_ll_1986,33.64,36.0
pt_ll_1987,34.48024,36.72
pt_ll_1988,34.54,36.72
pt_ll_1989,34.48024,36.72
pt_ll_1990,34.36,36.72
pt_ll_1991,33.87976,36.0
pt_ll_1992,33.64,36.0
pt_ll_1993,34.36,36.72
pt_ll_1994,34.23976,36.72
pt_ll_1995,34.12024,36.72
pt_ll_1996,34.0,36.72
pt_ll_1997,34.0,36.72
pt_ll_1998,34.0,36.72
pt_ll_5815,32.32024,34.56
pt_ll_1999,31.119999999999997,33.839999999999996
pt_ll_2000,30.4,33.12
pt_ll_5701,32.74,35.28
pt_ll_2001,30.88024,33.12
pt_ll_2002,31.479999999999997,33.839999999999996
pt_ll_5702,32.2,34.56
pt_ll_2003,32.68024,35.28
pt_ll_2004,32.2,34.56
pt_ll_2005,30.88024,33.12
pt_ll_2006,32.32024,34.56
pt_ll_2007,33.28,36.0
pt_ll_2008,33.76024,36.0
pt_ll_2009,34.12024,36.72
pt_ll_2010,33.28,36.0
pt_ll_2011,29.919759999999997,32.4
pt_ll_2012,30.16024,32.4
pt_ll_2013,30.4,33.12
pt_ll_2014,30.4,33.12
pt_ll_2015,30.939999999999998,33.12
pt_ll_2016,30.759999999999998,33.12
pt_ll_2017,30.639759999999995,33.12
pt_ll_2018,31.71976,33.839999999999996
pt_ll_2019,30.22,32.4
pt_ll_2020,30.22,32.4
pt_ll_2021,30.04,32.4
pt_ll_2022,30.639759999999995,33.12
pt_ll_2023,30.88024,33.12
pt_ll_2024,31.299999999999997,33.839999999999996
pt_ll_2025,31.659999999999997,33.839999999999996
pt_ll_2026,31.840000000000003,34.56
pt_ll_2027,32.32024,34.56
pt_ll_2028,32.68024,35.28
pt_ll_2029,32.92,35.28
pt_ll_2030,33.15976,35.28
pt_ll_2031,33.46,36.0
pt_ll_2032,33.28,36.0
pt_ll_2033,33.82,36.0
pt_ll_2034,30.459759999999996,33.12
pt_ll_2035,30.999760000000002,33.12
pt_ll_2036,31.60024,33.839999999999996
pt_ll_2037,31.840000000000003,34.56
pt_ll_2038,32.2,34.56
pt_ll_2039,32.68024,35.28
pt_ll_2040,32.79976,35.28
pt_ll_2041,32.92,35.28
pt_ll_2042,33.1,35.28
pt_ll_2043,32.32024,34.56
pt_ll_2044,32.32024,34.56
pt_ll_2045,32.50024,34.56
pt_ll_2046,32.56,35.28
pt_ll_2047,32.68024,35.28
pt_ll_2048,32.61976,35.28
pt_ll_2049,32.79976,35.28
pt_ll_2050,32.92,35.28
pt_ll_2051,32.92,35.28
pt_ll_2052,32.79976,35.28
pt_ll_2053,33.46,36.0
pt_ll_2054,33.51976,36.0
pt_ll_2055,33.64,36.0
pt_ll_2056,33.82,36.0
pt_ll_2057,31.35976,33.839999999999996
pt_ll_2058,31.479999999999997,33.839999999999996
pt_ll_2059,31.60024,33.839999999999996
pt_ll_2060,31.840000000000003,34.56
pt_ll_2061,31.96024,34.56
pt_ll_2062,32.2,34.56
pt_ll_2063,32.32024,34.56
pt_ll_2064,32.38,34.56
pt_ll_2065,32.38,34.56
pt_ll_2066,32.32024,34.56
pt_ll_2067,32.79976,35.28
pt_ll_2068,32.79976,35.28
pt_ll_2069,33.040240000000004,35.28
pt_ll_2070,30.88024,33.12
pt_ll_2071,31.479999999999997,33.839999999999996
pt_ll_2072,31.659999999999997,33.839999999999996
pt_ll_2073,31.71976,33.839999999999996
pt_ll_2074,31.89976,34.56
pt_ll_2075,32.2,34.56
pt_ll_2076,32.61976,35.28
pt_ll_2077,32.92,35.28
pt_ll_2078,33.28,36.0
pt_ll_2079,33.64,36.0
pt_ll_2080,30.999760000000002,33.12
pt_ll_2081,31.299999999999997,33.839999999999996
pt_ll_2082,31.60024,33.839999999999996
pt_ll_2083,31.840000000000003,34.56
pt_ll_5703,31.89976,34.56
pt_ll_2084,32.38,34.56
pt_ll_2085,32.56,35.28
pt_ll_2086,32.79976,35.28
pt_ll_2087,31.71976,33.839999999999996
pt_ll_2088,32.02,34.56
pt_ll_2089,32.32024,34.56
pt_ll_2090,32.56,35.28
pt_ll_2091,32.92,35.28
pt_ll_2092,33.400240000000004,36.0
pt_ll_2093,33.64,36.0
pt_ll_2094,33.76024,36.0
pt_ll_2095,33.46,36.0
pt_ll_2096,33.64,36.0
pt_ll_2097,33.87976,36.0
pt_ll_2098,29.08024,31.68
pt_ll_2099,34.959759999999996,37.44
pt_ll_2100,35.08,37.44
pt_ll_2101,34.84024,37.44
